likes,dislikes,comment_count,
383140,5516,27230,1
290654,12815,14554,1
55570,11325,7069,1
297097,4919,20171,1
327734,5620,22878,1
79824,2858,12646,1
126595,9872,15668,1
306729,2962,28750,1
121796,3076,0,1
170206,1840,12840,1
201646,12033,29232,1
14604,6269,202,1
123467,26995,35574,1
363560,4935,27732,1
163812,4177,18616,1
976120,4272,82380,1
163343,10562,9224,1
118527,35396,27668,1
222639,7891,11603,1
255092,3984,13957,1
51615,7321,12183,1
188056,3140,8022,1
324355,6220,26637,1
282301,5177,15396,1
302753,10646,56872,1
265567,11396,27727,1
217946,2762,22459,1
352409,6186,30199,1
319404,13184,26533,1
164449,4190,18665,1
92577,3639,0,1
239429,20597,25783,1
522435,4830,18148,1
292251,5483,17562,1
76792,16355,0,1
33089,2430,5045,1
151250,11508,19820,1
308808,3005,28834,1
271964,9496,20075,1
346407,4799,16027,1
127934,9958,15794,1
246832,6077,10507,1
452741,9214,37299,1
465867,6321,49615,1
80722,2890,12790,1
65772,8068,3652,1
303806,4794,41023,1
120122,7953,9075,1
58774,4957,10219,1
664,81,140,1
354029,6224,30299,1
175223,6739,10127,1
266859,11419,27787,1
136870,2486,5251,1
103670,5658,5973,1
156362,6384,13936,1
129233,2930,5883,1
15607,3737,4350,1
162871,7859,21900,1
151242,5836,6084,1
313578,7375,21619,1
189440,3174,8078,1
263301,13616,18348,1
102465,13807,3530,1
138961,4920,18360,1
164550,10730,9302,1
448001,3702,26431,1
90478,3877,7726,1
113145,2051,6563,1
344502,8172,97131,1
55052,3656,5768,1
135311,8106,13501,1
52629,7412,10062,1
128994,10014,15871,1
178243,3886,42681,1
355336,6260,30425,1
255690,4000,13999,1
81422,2916,12830,1
476724,4853,23008,1
269172,4421,15115,1
165177,13332,25674,1
268539,11457,27669,1
123708,12953,10286,1
61243,8224,6744,1
590395,3359,55886,1
232142,12487,23075,1
428599,3744,43798,1
74332,1463,2098,1
635452,10339,79385,1
138109,12397,30936,1
527481,4861,18323,1
327418,6973,21478,1
127351,9630,26166,1
471010,6482,50076,1
196595,2330,5582,1
135566,4702,4869,1
312397,3080,29015,1
198930,3789,8815,1
129906,10064,15949,1
161214,17874,16688,1
81988,2940,12863,1
257345,16189,14486,1
122116,8034,9111,1
198602,5133,15869,1
284373,3756,12286,1
108932,2191,5211,1
153566,9818,9387,1
269830,11501,27791,1
266912,3486,13878,1
103930,25648,30662,1
171349,99056,48028,1
209694,12514,31540,1
219351,2828,22531,1
197681,21223,52341,1
131824,7246,16537,1
169735,3473,6419,1
110373,17131,20365,1
307708,2851,15199,1
221316,8622,21259,1
633622,8307,44548,1
130985,10137,16039,1
94542,4821,10829,1
313926,3106,29134,1
82436,2961,12905,1
331264,30222,82448,1
69278,12065,9262,1
80404,16631,0,1
158477,2588,8482,1
271246,11537,27824,1
55709,3713,5791,1
286429,5268,15613,1
123690,8097,9198,1
131848,10191,16139,1
5155,281,636,1
172044,1879,12909,1
152767,5918,6100,1
104500,14197,3552,1
82726,2971,12932,1
267032,8516,11456,1
189390,6889,26776,1
203628,3164,14115,1
267733,3418,11154,1
424406,6451,28735,1
594640,3413,56463,1
341981,4783,16434,1
259428,10331,29384,1
256786,4035,14054,1
309400,4935,41756,1
125568,13210,10418,1
350739,8363,98789,1
202600,10689,14356,1
126600,9321,8314,1
133606,1488,4460,1
82980,2980,12949,1
132625,10233,16218,1
272821,11577,27986,1
331857,7564,25518,1
650596,5477,188032,1
476534,6632,50393,1
167775,5257,11460,1
83242,2991,12981,1
133832,5261,16964,1
167749,13577,25997,1
166599,8063,22298,1
168926,34233,27176,1
125634,3173,0,1
111486,16133,15504,1
1290509,4358,113938,1
350912,18383,21844,1
39151,656,2156,1
14693,6286,211,1
224426,13231,16300,1
83600,3004,13067,1
133425,10286,16289,1
301440,13771,12548,1
71604,5842,12205,1
78029,4275,5298,1
124860,8171,9283,1
861,1906,356,1
138702,6582,17958,1
478527,6669,50545,1
227180,8210,11775,1
150015,2976,26863,1
83933,3018,13109,1
286068,8346,15081,1
643288,4683,120535,1
70438,4600,8690,1
93992,3413,3386,1
339015,16971,29880,1
356084,51596,41095,1
355981,4364,74477,1
84177,3026,13146,1
310607,5263,21149,1
134297,10346,16398,1
232625,19400,17756,1
266382,5658,16609,1
480065,6698,50670,1
598398,3465,56975,1
116147,2129,6693,1
105915,14429,3623,1
83625,16837,0,1
345383,8719,19019,1
369790,7883,370517,1
320680,7662,21821,1
146981,16815,43326,1
226757,13360,15007,1
990632,2577,114755,1
7262,2370,862,1
84440,3033,13154,1
291141,3885,12485,1
7277,2372,863,1
7298,2375,871,1
481370,6721,50729,1
137444,4138,5038,1
7312,2379,871,1
316505,4608,18385,1
7321,2381,872,1
123446,37141,28524,1
134587,1505,4476,1
84623,3044,13171,1
483981,9072,43836,1
169810,15475,12686,1
16788,4312,5000,1
154108,29352,23249,1
58543,5891,10843,1
135614,10402,16529,1
201028,3848,8845,1
154290,5994,6116,1
313744,5042,42320,1
84803,3047,13186,1
174033,100353,48931,1
228386,13406,15116,1
482810,6756,50803,1
138623,4808,4966,1
269362,2480,9831,1
135945,10423,16566,1
136988,3077,6082,1
994561,3158,64060,1
290038,5362,15822,1
107101,5890,6068,1
265179,10500,29853,1
133903,7395,16639,1
258007,4073,14123,1
335345,6516,27339,1
484029,6782,50935,1
229931,13443,15220,1
139663,2617,5290,1
136492,10467,16628,1
308698,5220,14711,1
601506,3518,57388,1
85156,3063,13217,1
85995,17019,0,1
490629,4374,22431,1
85246,3067,13240,1
358492,7141,18348,1
485149,6800,51025,1
862781,5691,60745,1
63232,8919,7120,1
231177,13478,15297,1
244280,7199,9981,1
137157,10516,16748,1
85394,3073,13246,1
518232,17798,71619,1
454167,4171,53032,1
358831,8604,100900,1
486172,6824,51026,1
27908,13828,6470,1
232199,13512,15366,1
85624,3088,13252,1
127028,13411,10506,1
223821,4515,11792,1
98314,3796,0,1
58781,12023,7626,1
170683,8237,22764,1
357196,9000,21675,1
85863,3098,13279,1
1003201,4600,84010,1
487667,6852,51099,1
568993,8494,197837,1
93903,4382,3926,1
258321,4010,8028,1
137988,10567,16870,1
140690,12848,31353,1
86003,3102,13335,1
77268,1906,1646,1
167701,8678,20226,1
297406,3975,12688,1
141071,5594,18596,1
171122,13855,26323,1
471760,14126,50744,1
488931,6870,51173,1
86159,3108,13412,1
604352,3558,57878,1
57237,3820,5841,1
170690,5578,30621,1
86278,3112,13432,1
110545,2249,5266,1
86419,3123,13443,1
41336,704,2275,1
222910,3019,22710,1
155855,6039,6139,1
125970,37909,29156,1
319195,5185,43012,1
490212,6891,51283,1
354237,18620,21955,1
89549,23136,20656,1
139326,10656,17061,1
118495,2180,6809,1
49818,1832,4694,1
270167,10654,30264,1
139660,3122,6161,1
229250,8891,22123,1
491182,6910,51311,1
138079,5467,17334,1
165486,2731,8730,1
87955,17162,0,1
258961,4102,14171,1
286477,7968,34491,1
116508,17787,20941,1
202290,3889,8894,1
492233,6932,51397,1
176412,101263,49636,1
235426,26949,22532,1
326639,7882,21972,1
136499,1535,4509,1
320851,5222,43168,1
293427,5460,15969,1
310478,6082,16122,1
77519,22471,14685,1
373538,5228,27572,1
493211,6952,51444,1
140680,10730,17174,1
325342,11567,60364,1
364594,8796,102695,1
494130,6966,51506,1
271146,6240,16427,1
208955,3287,14325,1
302121,4048,12878,1
37351,2749,0,1
141144,10782,17238,1
312210,14290,12928,1
211598,12705,30350,1
1394,323,42,1
498243,22602,17704,1
129654,63163,28041,1
72278,5959,12337,1
358792,23048,39889,1
339753,7397,22267,1
77563,1598,2196,1
1566591,7910,167954,1
169580,8891,20485,1
208531,11055,14351,1
189079,7763,8163,1
645086,10570,128724,1
381573,8445,376672,1
89790,17276,0,1
285349,164004,115501,1
245716,10953,28139,1
141752,10815,17323,1
400420,18159,36025,1
282829,3444,10728,1
324525,5560,22060,1
1009144,2669,116588,1
57827,3860,5851,1
173998,8415,23026,1
345852,7757,26354,1
487402,2676,25677,1
663318,3265,36961,1
274495,10738,30539,1
142271,3197,6240,1
611356,3653,58554,1
324688,5297,43498,1
142270,10846,17338,1
128199,38544,29494,1
341942,32385,86201,1
472947,9798,38446,1
259723,4113,14200,1
342491,6720,27872,1
64765,9421,7368,1
157423,6075,6152,1
459130,3949,26623,1
398593,7092,22175,1
206309,22129,54114,1
157480,6469,14056,1
324853,3151,16270,1
82815,4500,5516,1
305747,4115,13029,1
255074,22219,27211,1
168235,2767,8835,1
80073,38929,27079,1
351687,25332,23914,1
143452,10911,17429,1
170771,9040,20609,1
120360,2239,6894,1
177108,4209,0,1
279205,3666,11320,1
368569,8898,103635,1
317382,10468,13782,1
91524,17371,0,1
143678,10925,17444,1
27861,11278,7893,1
10041,489,540,1
142267,2719,5324,1
271411,9265,21660,1
111620,2291,5309,1
613378,3680,58799,1
357673,9059,19457,1
140269,5566,17534,1
649504,16761,43748,1
508384,6398,29667,1
166165,9213,32001,1
42971,738,2378,1
110151,6144,6216,1
58295,3906,5847,1
367810,8669,18842,1
171424,9095,20665,1
177540,3665,6484,1
356971,18858,22134,1
143779,3230,6294,1
142636,13173,31735,1
176018,35861,27932,1
291884,2715,9221,1
278462,10826,30807,1
203630,3935,8943,1
10719,505,567,1
87022,7069,53710,1
332007,8115,22124,1
329641,5409,44057,1
176285,8574,23194,1
63371,5261,10668,1
677404,6034,190763,1
308815,4156,13182,1
249398,7395,10100,1
438470,6754,29178,1
1021297,4766,85460,1
93582,17475,0,1
184657,17359,11210,1
138547,1576,4541,1
60671,12601,7841,1
153667,17804,45109,1
81237,2456,12724,1
251396,3991,22468,1
371036,4698,77061,1
172179,9158,20775,1
451718,7479,30341,1
330562,5732,22596,1
172299,9168,20775,1
130249,39174,29855,1
443698,10383,31214,1
617531,3724,59237,1
261175,4134,14256,1
11645,520,590,1
121732,2272,6983,1
142080,5659,17919,1
172484,9189,20818,1
260150,6353,10664,1
667105,5198,122314,1
217804,5650,16980,1
172628,9198,20838,1
103124,3971,0,1
318967,14699,13265,1
180006,102600,50630,1
142805,4318,5021,1
265719,3950,14870,1
311306,4197,13232,1
214912,28023,14507,1
172730,9205,20840,1
273521,6374,16523,1
600278,9053,203952,1
332916,5485,44368,1
337670,12019,61473,1
99681,3729,3539,1
206122,2498,5739,1
226531,3201,22820,1
518614,4714,23409,1
95510,17592,0,1
348281,17453,30581,1
1021328,2716,117897,1
140321,11014,26047,1
121673,18323,21459,1
65924,9843,7508,1
122778,2300,7047,1
282881,10910,31115,1
391342,8917,378185,1
55681,10247,9479,1
172028,2841,8946,1
69146,2526,2681,1
72979,6069,12587,1
222479,26744,56902,1
199036,3391,8762,1
313198,4229,13292,1
348151,6855,28263,1
261711,4141,14290,1
621416,3780,59674,1
335617,5522,44617,1
180775,102899,50918,1
174598,21692,17538,1
112713,2331,5327,1
359247,19050,22260,1
84386,16406,19528,1
44305,770,2446,1
97256,17723,0,1
366819,7381,18500,1
347154,3655,15487,1
101666,5538,11500,1
149751,7510,19230,1
143504,5710,18038,1
314648,4256,13372,1
144410,5839,5790,1
336625,8309,22282,1
177123,5840,31751,1
200567,6526,19420,1
138566,6560,25824,1
178045,8758,23313,1
144512,2837,5360,1
253533,13680,24536,1
286189,10991,31354,1
209009,7966,28835,1
315713,4272,13396,1
144113,13448,32013,1
278577,17174,15400,1
357962,5158,16799,1
97875,4556,3967,1
357468,7915,27020,1
98457,17797,0,1
337544,5954,23088,1
338420,5579,44934,1
198858,4926,12654,1
378450,4796,78920,1
140344,1622,4558,1
607099,11887,37571,1
86953,5433,9022,1
316764,4290,13442,1
691209,6244,191820,1
262431,4148,14330,1
144610,5758,18186,1
537092,18693,73360,1
361712,7167,24388,1
174784,2893,9031,1
267400,4228,8230,1
339623,5601,45049,1
346926,12310,62437,1
324091,14954,13461,1
626770,3815,60135,1
562529,15941,43158,1
133210,10057,8518,1
61913,13015,8029,1
317732,4300,13475,1
112910,6146,6276,1
88285,4685,5767,1
350550,33832,88672,1
335822,3359,16869,1
66930,10173,7584,1
179109,8801,23005,1
157118,18312,46149,1
349420,7767,22794,1
1035003,4901,86912,1
182463,103539,51523,1
275740,6487,16589,1
248763,20565,18476,1
341756,5647,45294,1
145542,5796,18269,1
286696,15272,19619,1
218466,28345,14637,1
290623,11083,31604,1
195160,18296,11923,1
136078,64906,29351,1
263630,5315,9276,1
442802,3943,40630,1
361188,19201,22358,1
368777,9412,19999,1
125317,18633,21812,1
522388,14233,51082,1
1572997,8113,180262,1
319493,4322,13582,1
90492,2355,4242,1
232356,7550,17752,1
378479,5767,26907,1
629187,3846,60460,1
443487,3948,40639,1
341009,8461,22446,1
80875,1735,2248,1
619847,9412,208641,1
38613,2953,5490,1
205626,2312,12295,1
362003,15066,28723,1
146271,5822,18365,1
444203,3959,40677,1
228237,5909,17682,1
263150,4157,14360,1
343193,6138,23543,1
697812,6340,192384,1
208882,5741,16520,1
58209,10859,7120,1
55220,6576,2667,1
179989,8849,23064,1
177235,2941,9111,1
344271,5709,45591,1
181755,36943,28482,1
301839,174643,122659,1
382809,4856,79757,1
354359,12510,63056,1
580073,16325,35103,1
146746,5842,18409,1
113793,2375,5384,1
1621717,8605,171022,1
158072,6526,14167,1
255024,7623,10256,1
298787,8484,35970,1
243314,22114,17052,1
73086,16607,11318,1
701995,6424,192688,1
85230,2612,13141,1
486659,10325,39115,1
379312,24065,41795,1
379263,9663,22035,1
250546,4393,15898,1
431157,8008,42238,1
402569,9373,383762,1
146561,2916,5408,1
212603,22827,55540,1
307706,3639,11669,1
147144,5857,18497,1
62655,13269,8111,1
67805,10450,7655,1
220525,13289,31305,1
184035,104181,52002,1
181972,6050,32670,1
145560,13759,32316,1
633030,3896,61007,1
230427,3383,22924,1
180749,8889,23076,1
159164,18620,46767,1
360901,6506,16289,1
1042562,3664,65997,1
107698,4120,0,1
141889,1657,4566,1
147430,5867,18504,1
761852,86475,135159,1
348154,5775,46077,1
183544,3848,6557,1
179872,2979,9206,1
284551,2766,10062,1
147739,5874,18531,1
40481,3013,0,1
348888,5786,46225,1
366303,8021,27524,1
362970,19327,22297,1
59673,11124,7350,1
345024,8631,22623,1
277527,6606,16673,1
325582,15176,26578,1
150472,2277,18130,1
221672,28627,14747,1
128377,18901,22052,1
410149,5093,22693,1
634626,3919,61156,1
477422,4610,55392,1
97680,27781,21899,1
705352,6497,192946,1
373083,13050,24141,1
470510,4193,26870,1
630523,9657,210605,1
202562,18888,12173,1
251880,28069,23403,1
267946,23436,28357,1
143853,6227,18846,1
84709,41849,28068,1
175699,33215,26174,1
341804,3461,17211,1
155355,7993,19897,1
350735,5822,46418,1
147765,4498,5100,1
264233,4188,14463,1
94545,8233,17122,1
386330,4899,80500,1
687177,5648,123426,1
225931,4500,8369,1
363128,12785,63839,1
189086,4204,16829,1
289822,3918,11471,1
636330,3937,61414,1
351315,6396,24181,1
528480,6761,30385,1
477330,7317,27194,1
160588,18813,47114,1
63310,13483,8215,1
352352,5871,46624,1
418838,78831,44688,1
68486,10732,7693,1
185632,104831,52364,1
292996,3637,22416,1
146603,13924,32632,1
709257,6584,193193,1
264546,4192,14504,1
348191,8747,22717,1
139665,65698,26132,1
520252,10153,45151,1
223803,28803,14796,1
44868,780,2471,1
149667,11925,26896,1
637745,3961,61577,1
353323,6444,24345,1
237125,6110,18391,1
101493,4701,4079,1
148252,2992,5446,1
45094,786,2478,1
1051574,3763,66428,1
114868,2431,5437,1
711348,6636,193355,1
130906,19082,22305,1
45248,794,2503,1
185160,6172,33260,1
342936,5194,18995,1
279215,6706,16739,1
161696,18944,47328,1
683329,3540,37560,1
110407,4211,0,1
355745,17886,31516,1
357641,8055,22591,1
378091,9630,20426,1
207832,19422,12360,1
91200,4803,5805,1
232613,13681,32352,1
63919,13667,8222,1
68948,10946,7754,1
105719,4049,3813,1
420727,7805,24299,1
372667,8101,27913,1
265074,4207,14532,1
293066,10157,22645,1
359072,35580,90887,1
350921,8861,22853,1
69096,10971,7766,1
270086,6608,10941,1
640591,4001,61927,1
312564,180626,126748,1
381842,3939,27379,1
225820,28985,14874,1
188841,6081,12204,1
695741,12142,137795,1
357511,6543,24552,1
69244,10991,7794,1
60434,11437,7545,1
1167488,147643,363133,1
171327,20482,37068,1
162619,19050,47543,1
68126,26234,0,1
239071,7904,18397,1
641231,4006,61948,1
212314,17270,24274,1
346813,3562,17713,1
69402,11008,7832,1
64279,13751,8259,1
174944,6413,9529,1
214451,2661,5863,1
41422,3110,0,1
96396,5926,9922,1
376085,7625,18709,1
270828,4793,23897,1
69567,11031,7891,1
187261,37899,28939,1
532082,25374,53099,1
505290,15357,55549,1
371836,12983,64482,1
221136,7218,21037,1
133189,19203,22499,1
243051,6257,18891,1
69698,11043,7912,1
158858,8419,20320,1
1624230,8402,145872,1
163378,19117,47699,1
276087,12169,30793,1
642847,4017,62166,1
198143,4894,0,1
353229,8954,22900,1
643769,9699,35441,1
143989,1693,4592,1
187484,6242,33656,1
69849,11057,7913,1
265583,4222,14563,1
360932,6629,24837,1
227565,29183,14882,1
142149,66251,26770,1
149766,3055,5514,1
203463,8345,8376,1
64706,13863,8275,1
70019,11078,7924,1
163845,19167,47812,1
85427,2281,1747,1
260564,7923,10355,1
281358,6781,16780,1
644552,4037,62369,1
88916,17628,20555,1
70279,11100,7943,1
64862,13884,8288,1
84779,25209,15889,1
164279,19213,47898,1
70386,11112,7964,1
29792,12049,8530,1
222884,32454,20713,1
631398,21806,48170,1
164604,19238,47969,1
355445,9040,22941,1
2697,261,285,1
185788,23328,18362,1
246628,6334,19209,1
70548,11129,7966,1
158512,6588,14174,1
41836,3158,0,1
369876,5467,17183,1
65091,13922,8308,1
188886,6296,33950,1
414711,5794,21208,1
200215,7453,38473,1
645888,4052,62610,1
30639,15118,7116,1
364224,6710,25064,1
554628,19521,74725,1
135425,19324,22601,1
317839,184289,129012,1
923626,6404,62339,1
229226,29371,14969,1
216964,23440,56723,1
70766,11157,7960,1
378013,13169,65011,1
359007,18099,31755,1
159080,5956,28480,1
408385,10966,21837,1
408385,10966,21837,1
254158,5437,11910,1
162434,4232,13783,1
165136,19295,48115,1
153102,7484,7525,1
266267,4237,14617,1
380099,7765,25237,1
65282,13960,8311,1
70922,11172,7952,1
123302,39422,28398,1
165351,19317,48178,1
277078,4471,8351,1
51585,1907,4767,1
498384,10734,39803,1
1068219,3907,67046,1
84504,1908,2383,1
165554,19346,48248,1
243562,29805,61834,1
65499,14015,8321,1
42093,3194,0,1
165727,19357,48316,1
472681,11432,32495,1
571475,9403,48850,1
397578,24979,43633,1
87366,43944,29060,1
261615,21536,19114,1
295248,2886,10352,1
699902,5948,124198,1
165896,19377,48356,1
1667882,9225,173346,1
352007,3650,18243,1
102160,30240,22766,1
145118,1714,4597,1
382059,13286,65376,1
386585,9851,20654,1
166055,19395,48389,1
65649,14046,8324,1
74556,2862,2759,1
63016,4290,5964,1
52630,1966,4844,1
161689,8748,20545,1
166188,19412,48420,1
341140,16708,44432,1
331934,3817,12519,1
31488,15633,7317,1
30909,12418,8856,1
283118,6856,16859,1
166297,19426,48401,1
479433,4369,27044,1
299515,18074,16270,1
299855,4129,11674,1
151150,3119,5531,1
166420,19445,48409,1
65829,14075,8330,1
42304,3219,0,1
112731,6095,10046,1
368984,7309,30002,1
152328,4641,5164,1
116469,2513,5501,1
41867,3300,5734,1
166520,19462,48467,1
231412,29495,14964,1
137831,19469,22788,1
395846,10254,22620,1
65930,14088,8347,1
107435,6265,12139,1
42412,3229,0,1
327501,12297,24010,1
385975,13393,65678,1
139599,10709,8771,1
336074,6857,16868,1
226860,5039,22284,1
66039,14099,8342,1
156681,12651,23335,1
53368,2009,4906,1
66130,14116,8355,1
3177,247,355,1
42637,3252,0,1
32062,16002,7526,1
244656,8139,18934,1
183637,10383,34631,1
278609,4964,24305,1
296275,5962,23855,1
18425,14429,1726,1
180591,4104,32468,1
